Date,Hour,load,zone
3/12/2017,12:00,4379,PACE
3/12/2017,12:00,2133,PACW
3/12/2017,12:00,8903,PGE
3/12/2017,12:00,3070,PSEI
3/12/2017,12:00,9016,SCE
3/12/2017,12:00,1757,SDGE
3/12/2017,12:00,47,VEA
3/12/2017,13:00,2521,AZPS
3/12/2017,13:00,19984,CA ISO
3/12/2017,13:00,3409,NEVP
3/12/2017,13:00,4382,PACE
3/12/2017,13:00,2060,PACW
3/12/2017,13:00,8863,PGE
3/12/2017,13:00,3018,PSEI
3/12/2017,13:00,9291,SCE
3/12/2017,13:00,1783,SDGE
3/12/2017,13:00,47,VEA
3/12/2017,14:00,2639,AZPS
3/12/2017,14:00,20500,CA ISO
3/12/2017,14:00,3477,NEVP
3/12/2017,14:00,4373,PACE
3/12/2017,14:00,1996,PACW
3/12/2017,14:00,8955,PGE
3/12/2017,14:00,2960,PSEI
3/12/2017,14:00,9681,SCE
3/12/2017,14:00,1817,SDGE
3/12/2017,14:00,47,VEA
3/12/2017,15:00,2799,AZPS
3/12/2017,15:00,21320,CA ISO
3/12/2017,15:00,3554,NEVP
3/12/2017,15:00,4403,PACE
3/12/2017,15:00,1966,PACW
3/12/2017,15:00,9222,PGE
3/12/2017,15:00,2927,PSEI
3/12/2017,15:00,10148,SCE
3/12/2017,15:00,1903,SDGE
3/12/2017,15:00,47,VEA
3/12/2017,16:00,2975,AZPS
3/12/2017,16:00,21925,CA ISO
3/12/2017,16:00,3606,NEVP
3/12/2017,16:00,4448,PACE
3/12/2017,16:00,1973,PACW
3/12/2017,16:00,9304,PGE
3/12/2017,16:00,2941,PSEI
3/12/2017,16:00,10534,SCE
3/12/2017,16:00,2039,SDGE
3/12/2017,16:00,48,VEA
3/12/2017,17:00,3156,AZPS
3/12/2017,17:00,23130,CA ISO
3/12/2017,17:00,3683,NEVP
3/12/2017,17:00,4487,PACE
3/12/2017,17:00,2029,PACW
3/12/2017,17:00,9904,PGE
3/12/2017,17:00,3019,PSEI
3/12/2017,17:00,10960,SCE
3/12/2017,17:00,2216,SDGE
3/12/2017,17:00,50,VEA
3/12/2017,18:00,3269,AZPS
3/12/2017,18:00,24544,CA ISO
3/12/2017,18:00,3766,NEVP
3/12/2017,18:00,4652,PACE
3/12/2017,18:00,2117,PACW
3/12/2017,18:00,10660,PGE
3/12/2017,18:00,3098,PSEI
3/12/2017,18:00,11438,SCE
3/12/2017,18:00,2396,SDGE
3/12/2017,18:00,50,VEA
3/12/2017,19:00,3379,AZPS
3/12/2017,19:00,26167,CA ISO
3/12/2017,19:00,3954,NEVP
3/12/2017,19:00,4883,PACE
3/12/2017,19:00,2283,PACW
3/12/2017,19:00,11465,PGE
3/12/2017,19:00,3240,PSEI
3/12/2017,19:00,12046,SCE
3/12/2017,19:00,2603,SDGE
3/12/2017,19:00,53,VEA
3/12/2017,20:00,3276,AZPS
3/12/2017,20:00,26294,CA ISO
3/12/2017,20:00,3934,NEVP
3/12/2017,20:00,4801,PACE
3/12/2017,20:00,2348,PACW
3/12/2017,20:00,11699,PGE
3/12/2017,20:00,3241,PSEI
3/12/2017,20:00,11972,SCE
3/12/2017,20:00,2571,SDGE
3/12/2017,20:00,52,VEA
3/12/2017,21:00,3079,AZPS
3/12/2017,21:00,25135,CA ISO
3/12/2017,21:00,3793,NEVP
3/12/2017,21:00,4576,PACE
3/12/2017,21:00,2255,PACW
3/12/2017,21:00,11240,PGE
3/12/2017,21:00,3082,PSEI
3/12/2017,21:00,11446,SCE
3/12/2017,21:00,2400,SDGE
3/12/2017,21:00,49,VEA
3/12/2017,22:00,2831,AZPS
3/12/2017,22:00,23435,CA ISO
3/12/2017,22:00,3579,NEVP
3/12/2017,22:00,4334,PACE
3/12/2017,22:00,2075,PACW
3/12/2017,22:00,10476,PGE
3/12/2017,22:00,2817,PSEI
3/12/2017,22:00,10727,SCE
3/12/2017,22:00,2187,SDGE
3/12/2017,22:00,45,VEA
3/12/2017,23:00,2596,AZPS
3/12/2017,23:00,21466,CA ISO
3/12/2017,23:00,3341,NEVP
3/12/2017,23:00,4142,PACE
3/12/2017,23:00,1895,PACW
3/12/2017,23:00,9630,PGE
3/12/2017,23:00,2534,PSEI
3/12/2017,23:00,9830,SCE
3/12/2017,23:00,1965,SDGE
3/12/2017,23:00,41,VEA
3/13/2017,0:00,2444,AZPS
3/13/2017,0:00,20358,CA ISO
3/13/2017,0:00,3169,NEVP
3/13/2017,0:00,4037,PACE
3/13/2017,0:00,1788,PACW
3/13/2017,0:00,9307,PGE
3/13/2017,0:00,2348,PSEI
3/13/2017,0:00,9194,SCE
3/13/2017,0:00,1818,SDGE
3/13/2017,0:00,39,VEA
3/13/2017,1:00,2365,AZPS
3/13/2017,1:00,19473,CA ISO
3/13/2017,1:00,3054,NEVP
3/13/2017,1:00,4003,PACE
3/13/2017,1:00,1738,PACW
3/13/2017,1:00,8933,PGE
3/13/2017,1:00,2245,PSEI
3/13/2017,1:00,8773,SCE
3/13/2017,1:00,1729,SDGE
3/13/2017,1:00,38,VEA
3/13/2017,2:00,2305,AZPS
3/13/2017,2:00,18970,CA ISO
3/13/2017,2:00,2977,NEVP
3/13/2017,2:00,4011,PACE
3/13/2017,2:00,1724,PACW
3/13/2017,2:00,8721,PGE
3/13/2017,2:00,2205,PSEI
3/13/2017,2:00,8535,SCE
3/13/2017,2:00,1675,SDGE
3/13/2017,2:00,39,VEA
3/13/2017,3:00,2298,AZPS
3/13/2017,3:00,18916,CA ISO
3/13/2017,3:00,2953,NEVP
3/13/2017,3:00,4089,PACE
3/13/2017,3:00,1734,PACW
3/13/2017,3:00,8713,PGE
3/13/2017,3:00,2231,PSEI
3/13/2017,3:00,8482,SCE
3/13/2017,3:00,1681,SDGE
3/13/2017,3:00,40,VEA
3/13/2017,4:00,2368,AZPS
3/13/2017,4:00,19111,CA ISO
3/13/2017,4:00,2975,NEVP
3/13/2017,4:00,4294,PACE
3/13/2017,4:00,1818,PACW
3/13/2017,4:00,8663,PGE
3/13/2017,4:00,2359,PSEI
3/13/2017,4:00,8705,SCE
3/13/2017,4:00,1699,SDGE
3/13/2017,4:00,44,VEA
3/13/2017,5:00,2542,AZPS
3/13/2017,5:00,20437,CA ISO
3/13/2017,5:00,3105,NEVP
3/13/2017,5:00,4687,PACE
3/13/2017,5:00,2042,PACW
3/13/2017,5:00,9233,PGE
3/13/2017,5:00,2646,PSEI
3/13/2017,5:00,9324,SCE
3/13/2017,5:00,1830,SDGE
3/13/2017,5:00,50,VEA
3/13/2017,6:00,2778,AZPS
3/13/2017,6:00,22846,CA ISO
3/13/2017,6:00,3336,NEVP
3/13/2017,6:00,5094,PACE
3/13/2017,6:00,2410,PACW
3/13/2017,6:00,10361,PGE
3/13/2017,6:00,3046,PSEI
3/13/2017,6:00,10331,SCE
3/13/2017,6:00,2096,SDGE
3/13/2017,6:00,58,VEA
3/13/2017,7:00,2830,AZPS
3/13/2017,7:00,24656,CA ISO
3/13/2017,7:00,3390,NEVP
3/13/2017,7:00,5142,PACE
3/13/2017,7:00,2674,PACW
3/13/2017,7:00,11431,PGE
3/13/2017,7:00,3330,PSEI
3/13/2017,7:00,10920,SCE
3/13/2017,7:00,2244,SDGE
3/13/2017,7:00,61,VEA
3/13/2017,8:00,2772,AZPS
3/13/2017,8:00,24697,CA ISO
3/13/2017,8:00,3404,NEVP
3/13/2017,8:00,5110,PACE
3/13/2017,8:00,2668,PACW
3/13/2017,8:00,11370,PGE
3/13/2017,8:00,3353,PSEI
3/13/2017,8:00,11049,SCE
3/13/2017,8:00,2220,SDGE
3/13/2017,8:00,58,VEA
3/13/2017,9:00,2722,AZPS
3/13/2017,9:00,24362,CA ISO
3/13/2017,9:00,3431,NEVP
3/13/2017,9:00,5098,PACE
3/13/2017,9:00,2616,PACW
3/13/2017,9:00,11013,PGE
3/13/2017,9:00,3324,PSEI
3/13/2017,9:00,11102,SCE
3/13/2017,9:00,2192,SDGE
3/13/2017,9:00,55,VEA
3/13/2017,10:00,2701,AZPS
3/13/2017,10:00,24424,CA ISO
3/13/2017,10:00,3483,NEVP
3/13/2017,10:00,5049,PACE
3/13/2017,10:00,2580,PACW
3/13/2017,10:00,10949,PGE
3/13/2017,10:00,3309,PSEI
3/13/2017,10:00,11268,SCE
3/13/2017,10:00,2154,SDGE
3/13/2017,10:00,53,VEA
3/13/2017,11:00,2724,AZPS
3/13/2017,11:00,24702,CA ISO
3/13/2017,11:00,3553,NEVP
3/13/2017,11:00,4994,PACE
3/13/2017,11:00,2534,PACW
3/13/2017,11:00,10904,PGE
3/13/2017,11:00,3288,PSEI
3/13/2017,11:00,11606,SCE
3/13/2017,11:00,2140,SDGE
3/13/2017,11:00,52,VEA
3/13/2017,12:00,2772,AZPS
3/13/2017,12:00,24939,CA ISO
3/13/2017,12:00,3593,NEVP
3/13/2017,12:00,4978,PACE
3/13/2017,12:00,2483,PACW
3/13/2017,12:00,10842,PGE
3/13/2017,12:00,3264,PSEI
3/13/2017,12:00,11912,SCE
3/13/2017,12:00,2134,SDGE
3/13/2017,12:00,51,VEA
3/13/2017,13:00,2878,AZPS
3/13/2017,13:00,25541,CA ISO
3/13/2017,13:00,3654,NEVP
3/13/2017,13:00,4951,PACE
3/13/2017,13:00,2439,PACW
3/13/2017,13:00,10925,PGE
3/13/2017,13:00,3231,PSEI
3/13/2017,13:00,12391,SCE
3/13/2017,13:00,2173,SDGE
3/13/2017,13:00,52,VEA
3/13/2017,14:00,3012,AZPS
3/13/2017,14:00,25983,CA ISO
3/13/2017,14:00,3725,NEVP
3/13/2017,14:00,4923,PACE
3/13/2017,14:00,2390,PACW
3/13/2017,14:00,11032,PGE
3/13/2017,14:00,3202,PSEI
3/13/2017,14:00,12688,SCE
3/13/2017,14:00,2210,SDGE
3/13/2017,14:00,53,VEA
3/13/2017,15:00,3179,AZPS
3/13/2017,15:00,26139,CA ISO
3/13/2017,15:00,3801,NEVP
3/13/2017,15:00,4911,PACE
3/13/2017,15:00,2353,PACW
3/13/2017,15:00,10892,PGE
3/13/2017,15:00,3196,PSEI
3/13/2017,15:00,12929,SCE
3/13/2017,15:00,2264,SDGE
3/13/2017,15:00,54,VEA
3/13/2017,16:00,3357,AZPS
3/13/2017,16:00,26746,CA ISO
3/13/2017,16:00,3864,NEVP
3/13/2017,16:00,4908,PACE
3/13/2017,16:00,2361,PACW
3/13/2017,16:00,11205,PGE
3/13/2017,16:00,3212,PSEI
3/13/2017,16:00,13123,SCE
3/13/2017,16:00,2364,SDGE
3/13/2017,16:00,54,VEA
3/13/2017,17:00,3523,AZPS
3/13/2017,17:00,27393,CA ISO
3/13/2017,17:00,3921,NEVP
3/13/2017,17:00,4816,PACE
3/13/2017,17:00,2409,PACW
3/13/2017,17:00,11644,PGE
3/13/2017,17:00,3272,PSEI
3/13/2017,17:00,13203,SCE
3/13/2017,17:00,2490,SDGE
3/13/2017,17:00,56,VEA
3/13/2017,18:00,3585,AZPS
3/13/2017,18:00,27949,CA ISO
3/13/2017,18:00,3969,NEVP
3/13/2017,18:00,5023,PACE
3/13/2017,18:00,2455,PACW
3/13/2017,18:00,12098,PGE
3/13/2017,18:00,3297,PSEI
3/13/2017,18:00,13195,SCE
3/13/2017,18:00,2601,SDGE
3/13/2017,18:00,55,VEA
3/13/2017,19:00,3653,AZPS
3/13/2017,19:00,28998,CA ISO
3/13/2017,19:00,4135,NEVP
3/13/2017,19:00,5180,PACE
3/13/2017,19:00,2520,PACW
3/13/2017,19:00,12649,PGE
3/13/2017,19:00,3364,PSEI
3/13/2017,19:00,13524,SCE
3/13/2017,19:00,2768,SDGE
3/13/2017,19:00,57,VEA
3/13/2017,20:00,3520,AZPS
3/13/2017,20:00,28760,CA ISO
3/13/2017,20:00,4077,NEVP
3/13/2017,20:00,5054,PACE
3/13/2017,20:00,2507,PACW
3/13/2017,20:00,12677,PGE
3/13/2017,20:00,3330,PSEI
3/13/2017,20:00,13309,SCE
3/13/2017,20:00,2718,SDGE
3/13/2017,20:00,56,VEA
3/13/2017,21:00,3316,AZPS
3/13/2017,21:00,27217,CA ISO
3/13/2017,21:00,3891,NEVP
3/13/2017,21:00,4765,PACE
3/13/2017,21:00,2366,PACW
3/13/2017,21:00,12009,PGE
3/13/2017,21:00,3127,PSEI
3/13/2017,21:00,12626,SCE
3/13/2017,21:00,2531,SDGE
3/13/2017,21:00,51,VEA
3/13/2017,22:00,3025,AZPS
3/13/2017,22:00,24898,CA ISO
3/13/2017,22:00,3640,NEVP
3/13/2017,22:00,4432,PACE
3/13/2017,22:00,2170,PACW
3/13/2017,22:00,11066,PGE
3/13/2017,22:00,2824,PSEI
3/13/2017,22:00,11511,SCE
3/13/2017,22:00,2274,SDGE
3/13/2017,22:00,47,VEA
3/13/2017,23:00,2752,AZPS
3/13/2017,23:00,22630,CA ISO
3/13/2017,23:00,3374,NEVP
3/13/2017,23:00,4200,PACE
3/13/2017,23:00,1989,PACW
3/13/2017,23:00,10112,PGE
3/13/2017,23:00,2538,PSEI
3/13/2017,23:00,10431,SCE
3/13/2017,23:00,2044,SDGE
3/13/2017,23:00,43,VEA
3/14/2017,0:00,2577,AZPS
3/14/2017,0:00,21307,CA ISO
3/14/2017,0:00,3174,NEVP
3/14/2017,0:00,4081,PACE
3/14/2017,0:00,1857,PACW
3/14/2017,0:00,9679,PGE
3/14/2017,0:00,2348,PSEI
3/14/2017,0:00,9711,SCE
3/14/2017,0:00,1876,SDGE
3/14/2017,0:00,41,VEA
3/14/2017,1:00,2478,AZPS
3/14/2017,1:00,20341,CA ISO
3/14/2017,1:00,3034,NEVP
3/14/2017,1:00,4037,PACE
3/14/2017,1:00,1792,PACW
3/14/2017,1:00,9283,PGE
3/14/2017,1:00,2242,PSEI
3/14/2017,1:00,9244,SCE
3/14/2017,1:00,1774,SDGE
3/14/2017,1:00,40,VEA
3/14/2017,2:00,2403,AZPS
3/14/2017,2:00,19741,CA ISO
3/14/2017,2:00,2958,NEVP
3/14/2017,2:00,3999,PACE
3/14/2017,2:00,1759,PACW
3/14/2017,2:00,9032,PGE
3/14/2017,2:00,2193,PSEI
3/14/2017,2:00,8957,SCE
3/14/2017,2:00,1712,SDGE
3/14/2017,2:00,40,VEA
3/14/2017,3:00,2384,AZPS
3/14/2017,3:00,19562,CA ISO
3/14/2017,3:00,2935,NEVP
3/14/2017,3:00,4061,PACE
3/14/2017,3:00,1771,PACW
3/14/2017,3:00,8969,PGE
3/14/2017,3:00,2207,PSEI
3/14/2017,3:00,8842,SCE
3/14/2017,3:00,1710,SDGE
3/14/2017,3:00,41,VEA
3/14/2017,4:00,2430,AZPS
3/14/2017,4:00,19815,CA ISO
3/14/2017,4:00,2965,NEVP
3/14/2017,4:00,4268,PACE
3/14/2017,4:00,1835,PACW
3/14/2017,4:00,9011,PGE
3/14/2017,4:00,2317,PSEI
3/14/2017,4:00,9025,SCE
3/14/2017,4:00,1735,SDGE
3/14/2017,4:00,44,VEA
3/14/2017,5:00,2591,AZPS
3/14/2017,5:00,20869,CA ISO
3/14/2017,5:00,3088,NEVP
3/14/2017,5:00,4617,PACE
3/14/2017,5:00,2045,PACW
3/14/2017,5:00,9351,PGE
3/14/2017,5:00,2597,PSEI
3/14/2017,5:00,9613,SCE
3/14/2017,5:00,1855,SDGE
3/14/2017,5:00,50,VEA
3/14/2017,6:00,2814,AZPS
3/14/2017,6:00,23284,CA ISO
3/14/2017,6:00,3319,NEVP
3/14/2017,6:00,4997,PACE
3/14/2017,6:00,2394,PACW
3/14/2017,6:00,10479,PGE
3/14/2017,6:00,2995,PSEI
3/14/2017,6:00,10623,SCE
3/14/2017,6:00,2125,SDGE
3/14/2017,6:00,57,VEA
3/14/2017,7:00,2856,AZPS
3/14/2017,7:00,24896,CA ISO
3/14/2017,7:00,3360,NEVP
3/14/2017,7:00,5066,PACE
3/14/2017,7:00,2637,PACW
3/14/2017,7:00,11411,PGE
3/14/2017,7:00,3250,PSEI
3/14/2017,7:00,11164,SCE
3/14/2017,7:00,2261,SDGE
3/14/2017,7:00,60,VEA
3/14/2017,8:00,2795,AZPS
3/14/2017,8:00,24912,CA ISO
3/14/2017,8:00,3382,NEVP
3/14/2017,8:00,4975,PACE
3/14/2017,8:00,2603,PACW
3/14/2017,8:00,11353,PGE
3/14/2017,8:00,3223,PSEI
3/14/2017,8:00,11257,SCE
3/14/2017,8:00,2244,SDGE
3/14/2017,8:00,58,VEA
3/14/2017,9:00,2729,AZPS
3/14/2017,9:00,24764,CA ISO
3/14/2017,9:00,3427,NEVP
3/14/2017,9:00,4944,PACE
3/14/2017,9:00,2547,PACW
3/14/2017,9:00,11171,PGE
3/14/2017,9:00,3166,PSEI
3/14/2017,9:00,11312,SCE
3/14/2017,9:00,2226,SDGE
3/14/2017,9:00,55,VEA
3/14/2017,10:00,2727,AZPS
3/14/2017,10:00,24870,CA ISO
3/14/2017,10:00,3490,NEVP
3/14/2017,10:00,4962,PACE
3/14/2017,10:00,2508,PACW
3/14/2017,10:00,11038,PGE
3/14/2017,10:00,3119,PSEI
3/14/2017,10:00,11560,SCE
3/14/2017,10:00,2220,SDGE
3/14/2017,10:00,52,VEA
3/14/2017,11:00,2755,AZPS
3/14/2017,11:00,25120,CA ISO
3/14/2017,11:00,3557,NEVP
3/14/2017,11:00,4914,PACE
3/14/2017,11:00,2449,PACW
3/14/2017,11:00,10936,PGE
3/14/2017,11:00,3066,PSEI
3/14/2017,11:00,11893,SCE
3/14/2017,11:00,2239,SDGE
3/14/2017,11:00,52,VEA
3/14/2017,12:00,2823,AZPS
3/14/2017,12:00,25317,CA ISO
3/14/2017,12:00,3618,NEVP
3/14/2017,12:00,4924,PACE
3/14/2017,12:00,2418,PACW
3/14/2017,12:00,10864,PGE
3/14/2017,12:00,3027,PSEI
3/14/2017,12:00,12138,SCE
3/14/2017,12:00,2263,SDGE
3/14/2017,12:00,52,VEA
3/14/2017,13:00,2961,AZPS
3/14/2017,13:00,25979,CA ISO
3/14/2017,13:00,3699,NEVP
3/14/2017,13:00,4933,PACE
3/14/2017,13:00,2379,PACW
3/14/2017,13:00,11009,PGE
3/14/2017,13:00,2986,PSEI
3/14/2017,13:00,12595,SCE
3/14/2017,13:00,2321,SDGE
3/14/2017,13:00,54,VEA
3/14/2017,14:00,3129,AZPS
3/14/2017,14:00,26521,CA ISO
3/14/2017,14:00,3776,NEVP
3/14/2017,14:00,4921,PACE
3/14/2017,14:00,2325,PACW
3/14/2017,14:00,11188,PGE
3/14/2017,14:00,2943,PSEI
3/14/2017,14:00,12895,SCE
3/14/2017,14:00,2383,SDGE
3/14/2017,14:00,55,VEA
3/14/2017,15:00,3320,AZPS
3/14/2017,15:00,27168,CA ISO
3/14/2017,15:00,3882,NEVP
3/14/2017,15:00,4926,PACE
3/14/2017,15:00,2308,PACW
3/14/2017,15:00,11424,PGE
3/14/2017,15:00,2941,PSEI
3/14/2017,15:00,13266,SCE
3/14/2017,15:00,2423,SDGE
3/14/2017,15:00,55,VEA
3/14/2017,16:00,3516,AZPS
3/14/2017,16:00,27830,CA ISO
3/14/2017,16:00,3963,NEVP
3/14/2017,16:00,4935,PACE
3/14/2017,16:00,2326,PACW
3/14/2017,16:00,11781,PGE
3/14/2017,16:00,3001,PSEI
3/14/2017,16:00,13439,SCE
3/14/2017,16:00,2554,SDGE
3/14/2017,16:00,56,VEA
3/14/2017,17:00,3669,AZPS
3/14/2017,17:00,28095,CA ISO
3/14/2017,17:00,4029,NEVP
3/14/2017,17:00,4935,PACE
3/14/2017,17:00,2371,PACW
3/14/2017,17:00,12117,PGE
3/14/2017,17:00,3091,PSEI
3/14/2017,17:00,13280,SCE
3/14/2017,17:00,2641,SDGE
3/14/2017,17:00,57,VEA
3/14/2017,18:00,3718,AZPS
3/14/2017,18:00,28435,CA ISO
3/14/2017,18:00,4058,NEVP
3/14/2017,18:00,5015,PACE
3/14/2017,18:00,2418,PACW
3/14/2017,18:00,12549,PGE
3/14/2017,18:00,3155,PSEI
3/14/2017,18:00,13163,SCE
3/14/2017,18:00,2667,SDGE
3/14/2017,18:00,56,VEA
3/14/2017,19:00,3768,AZPS
3/14/2017,19:00,29477,CA ISO
3/14/2017,19:00,4183,NEVP
3/14/2017,19:00,5155,PACE
3/14/2017,19:00,2488,PACW
3/14/2017,19:00,12997,PGE
3/14/2017,19:00,3258,PSEI
3/14/2017,19:00,13612,SCE
3/14/2017,19:00,2810,SDGE
3/14/2017,19:00,58,VEA
3/14/2017,20:00,3612,AZPS
3/14/2017,20:00,29121,CA ISO
3/14/2017,20:00,4089,NEVP
3/14/2017,20:00,5003,PACE
3/14/2017,20:00,2467,PACW
3/14/2017,20:00,12943,PGE
3/14/2017,20:00,3223,PSEI
3/14/2017,20:00,13370,SCE
3/14/2017,20:00,2752,SDGE
3/14/2017,20:00,56,VEA
3/14/2017,21:00,3389,AZPS
3/14/2017,21:00,27621,CA ISO
3/14/2017,21:00,3888,NEVP
3/14/2017,21:00,4695,PACE
3/14/2017,21:00,2326,PACW
3/14/2017,21:00,12319,PGE
3/14/2017,21:00,3034,PSEI
3/14/2017,21:00,12689,SCE
3/14/2017,21:00,2561,SDGE
3/14/2017,21:00,52,VEA
3/14/2017,22:00,3093,AZPS
3/14/2017,22:00,25285,CA ISO
3/14/2017,22:00,3622,NEVP
3/14/2017,22:00,4387,PACE
3/14/2017,22:00,2131,PACW
3/14/2017,22:00,11327,PGE
3/14/2017,22:00,2747,PSEI
3/14/2017,22:00,11603,SCE
3/14/2017,22:00,2308,SDGE
3/14/2017,22:00,47,VEA
3/14/2017,23:00,2797,AZPS
3/14/2017,23:00,22970,CA ISO
3/14/2017,23:00,3374,NEVP
3/14/2017,23:00,4182,PACE
3/14/2017,23:00,1944,PACW
3/14/2017,23:00,10323,PGE
3/14/2017,23:00,2468,PSEI
3/14/2017,23:00,10542,SCE
3/14/2017,23:00,2061,SDGE
3/14/2017,23:00,44,VEA
3/15/2017,0:00,2606,AZPS
3/15/2017,0:00,21470,CA ISO
3/15/2017,0:00,3173,NEVP
3/15/2017,0:00,4049,PACE
3/15/2017,0:00,1822,PACW
3/15/2017,0:00,9631,PGE
3/15/2017,0:00,2273,PSEI
3/15/2017,0:00,9895,SCE
3/15/2017,0:00,1903,SDGE
3/15/2017,0:00,41,VEA
3/15/2017,1:00,2485,AZPS
3/15/2017,1:00,20584,CA ISO
3/15/2017,1:00,3039,NEVP
3/15/2017,1:00,3987,PACE
3/15/2017,1:00,1759,PACW
3/15/2017,1:00,9207,PGE
3/15/2017,1:00,2168,PSEI
3/15/2017,1:00,9512,SCE
3/15/2017,1:00,1825,SDGE
3/15/2017,1:00,40,VEA
3/15/2017,2:00,2411,AZPS
3/15/2017,2:00,19973,CA ISO
3/15/2017,2:00,2965,NEVP
3/15/2017,2:00,3980,PACE
3/15/2017,2:00,1722,PACW
3/15/2017,2:00,8945,PGE
3/15/2017,2:00,2124,PSEI
3/15/2017,2:00,9220,SCE
3/15/2017,2:00,1768,SDGE
3/15/2017,2:00,40,VEA
3/15/2017,3:00,2383,AZPS
3/15/2017,3:00,19718,CA ISO
3/15/2017,3:00,2934,NEVP
3/15/2017,3:00,4046,PACE
3/15/2017,3:00,1726,PACW
3/15/2017,3:00,8851,PGE
3/15/2017,3:00,2140,PSEI
3/15/2017,3:00,9089,SCE
3/15/2017,3:00,1738,SDGE
3/15/2017,3:00,40,VEA
3/15/2017,4:00,2429,AZPS
3/15/2017,4:00,19870,CA ISO
3/15/2017,4:00,2959,NEVP
3/15/2017,4:00,4231,PACE
3/15/2017,4:00,1785,PACW
3/15/2017,4:00,8937,PGE
3/15/2017,4:00,2251,PSEI
3/15/2017,4:00,9151,SCE
3/15/2017,4:00,1739,SDGE
3/15/2017,4:00,43,VEA
3/15/2017,5:00,2591,AZPS
3/15/2017,5:00,20922,CA ISO
3/15/2017,5:00,3090,NEVP
3/15/2017,5:00,4610,PACE
3/15/2017,5:00,1988,PACW
3/15/2017,5:00,9431,PGE
3/15/2017,5:00,2528,PSEI
3/15/2017,5:00,9573,SCE
3/15/2017,5:00,1870,SDGE
3/15/2017,5:00,48,VEA
3/15/2017,6:00,2810,AZPS
3/15/2017,6:00,23044,CA ISO
3/15/2017,6:00,3303,NEVP
3/15/2017,6:00,4984,PACE
3/15/2017,6:00,2327,PACW
3/15/2017,6:00,10429,PGE
3/15/2017,6:00,2921,PSEI
3/15/2017,6:00,10427,SCE
3/15/2017,6:00,2134,SDGE
3/15/2017,6:00,54,VEA
3/15/2017,7:00,2847,AZPS
3/15/2017,7:00,24272,CA ISO
3/15/2017,7:00,3338,NEVP
3/15/2017,7:00,5025,PACE
3/15/2017,7:00,2557,PACW
3/15/2017,7:00,11224,PGE
3/15/2017,7:00,3208,PSEI
3/15/2017,7:00,10724,SCE
3/15/2017,7:00,2267,SDGE
3/15/2017,7:00,57,VEA
3/15/2017,8:00,2809,AZPS
3/15/2017,8:00,24321,CA ISO
3/15/2017,8:00,3382,NEVP
3/15/2017,8:00,4996,PACE
3/15/2017,8:00,2541,PACW
3/15/2017,8:00,11231,PGE
3/15/2017,8:00,3240,PSEI
3/15/2017,8:00,10770,SCE
3/15/2017,8:00,2263,SDGE
3/15/2017,8:00,57,VEA
3/15/2017,9:00,2763,AZPS
3/15/2017,9:00,24298,CA ISO
3/15/2017,9:00,3454,NEVP
3/15/2017,9:00,4991,PACE
3/15/2017,9:00,2523,PACW
3/15/2017,9:00,11171,PGE
3/15/2017,9:00,3221,PSEI
3/15/2017,9:00,10834,SCE
3/15/2017,9:00,2239,SDGE
3/15/2017,9:00,54,VEA
3/15/2017,10:00,2751,AZPS
3/15/2017,10:00,24584,CA ISO
3/15/2017,10:00,3518,NEVP
3/15/2017,10:00,4954,PACE
3/15/2017,10:00,2516,PACW
3/15/2017,10:00,11176,PGE
3/15/2017,10:00,3204,PSEI
3/15/2017,10:00,11105,SCE
3/15/2017,10:00,2250,SDGE
3/15/2017,10:00,53,VEA
3/15/2017,11:00,2752,AZPS
3/15/2017,11:00,24839,CA ISO
3/15/2017,11:00,3580,NEVP
3/15/2017,11:00,4919,PACE
3/15/2017,11:00,2476,PACW
3/15/2017,11:00,11089,PGE
3/15/2017,11:00,3181,PSEI
3/15/2017,11:00,11431,SCE
3/15/2017,11:00,2267,SDGE
3/15/2017,11:00,52,VEA
3/15/2017,12:00,2817,AZPS
3/15/2017,12:00,24877,CA ISO
3/15/2017,12:00,3630,NEVP
3/15/2017,12:00,4985,PACE
3/15/2017,12:00,2470,PACW
3/15/2017,12:00,10870,PGE
3/15/2017,12:00,3139,PSEI
3/15/2017,12:00,11646,SCE
3/15/2017,12:00,2308,SDGE
3/15/2017,12:00,53,VEA
3/15/2017,13:00,2971,AZPS
3/15/2017,13:00,25258,CA ISO
3/15/2017,13:00,3711,NEVP
3/15/2017,13:00,5012,PACE
3/15/2017,13:00,2443,PACW
3/15/2017,13:00,10918,PGE
3/15/2017,13:00,3103,PSEI
3/15/2017,13:00,11947,SCE
3/15/2017,13:00,2340,SDGE
3/15/2017,13:00,53,VEA
3/15/2017,14:00,3076,AZPS
3/15/2017,14:00,25984,CA ISO
3/15/2017,14:00,3787,NEVP
3/15/2017,14:00,4952,PACE
3/15/2017,14:00,2408,PACW
3/15/2017,14:00,11340,PGE
3/15/2017,14:00,3051,PSEI
3/15/2017,14:00,12237,SCE
3/15/2017,14:00,2354,SDGE
3/15/2017,14:00,53,VEA
3/15/2017,15:00,3208,AZPS
3/15/2017,15:00,26000,CA ISO
3/15/2017,15:00,3885,NEVP
3/15/2017,15:00,4960,PACE
3/15/2017,15:00,2399,PACW
3/15/2017,15:00,11110,PGE
3/15/2017,15:00,3027,PSEI
3/15/2017,15:00,12471,SCE
3/15/2017,15:00,2365,SDGE
