Category,v 2019  ,Plant ID,Plant Name,Unit,Status,Start Date,Retire Date,Prime mover ID,Prime Mover,Capacity,net MWh,Primary,Primary,Secondary,Secondary
,,,,,,,,,Description,,,Fuel Use MMBTU,Energy Source,Fuel Use MMBTU,Energy Source
W,2019,W0289,Sky River Partnership (ESI Energy Inc - 6065),WPRS 1,OP,7/22/1991,,WT,Wind Turbine,69.53,100391,0,WND,0,N/A
H,2019,H0482,Slab Creek,1,OS,7/1/1983,,HY,Hydraulic Turbine (conventional),0.48,0.01,0,WAT,0,UNK
H,2019,H0483,Slate Creek,GEN1,OP,5/1/1990,,HY,Hydraulic Turbine (conventional),4.2,3,0,WAT,0,UNK
H,2019,H0484,Sly Creek,1,MR,7/1/1983,,HY,Hydraulic Turbine (conventional),12,38147,0,WAT,0,UNK
S,2019,S0351,Snowline - Duncan Road (North),1,OP,10/2/2014,,PV,Photovoltaic,1.5,4003,0,SUN,0,N/A
S,2019,S0352,Snowline - Duncan Road (South),1,OP,10/2/2014,,PV,Photovoltaic,1,2521,0,SUN,0,N/A
S,2019,S0355,Snowline - White Road (Central),1,OP,11/25/2014,,PV,Photovoltaic,1.5,3948,0,SUN,0,N/A
S,2019,S0353,Snowline - White Road (North),1,OP,11/25/2014,,PV,Photovoltaic,1.5,4045,0,SUN,0,N/A
S,2019,S0354,Snowline - White Road (South),1,OP,10/2/2014,,PV,Photovoltaic,1.5,4084,0,SUN,0,N/A
T,2019,T0029,Socrates #18,SCST18,OP,1/1/1983,,ST,Steam Turbine,120,299620,0,GEO,0,UNK
G,2019,G0159,Solano County Cogeneration Plant,3163,OP,6/15/1989,,IC,"Internal Combustion Engine (diesel, piston)",1,1234,18263,NG,0,UNK
G,2019,G0159,Solano County Cogeneration Plant,3164,OP,6/1/1989,,IC,"Internal Combustion Engine (diesel, piston)",0.45,2464,36473,NG,0,UNK
G,2019,G0159,Solano County Cogeneration Plant,8338,OP,4/1/2005,,IC,"Internal Combustion Engine (diesel, piston)",1.4,5237,75550,NG,0,UNK
W,2019,W0357,"Solano Wind 1,2 (SMUD Solano Phase 2)",WPRS 1,OP,12/30/1989,,WT,Wind Turbine,102.18,193693,0,WND,0,N/A
W,2019,W0356,Solano Wind 3 (SMUD Solano Phase 1),WPRS 1,OP,4/18/2012,,WT,Wind Turbine,127.8,328659,0,WND,0,N/A
S,2019,S0252,Solar Star I (MidAmerican),SSI,OP,10/1/2013,,PV,Photovoltaic,318,862388,0,SUN,0,UNK
S,2019,S0253,Solar Star II (MidAmerican),SSII,OP,10/1/2013,,PV,Photovoltaic,279,756766,0,SUN,0,UNK
G,2019,G0991,Solar Turbines Inc. - Harbor Drive Plant (Testing Only),1,OP,1/1/2001,,GT,Combustion (gas) Turbine,9.9,417,6829.6,NG,0,UNK
G,2019,G0990,Solar Turbines Inc. - Kearny Mesa Plant (Testing Only),1,OP,1/1/2001,,GT,Combustion (gas) Turbine,9.9,45,5284.9,NG,0,UNK
S,2019,S0374,Soledad,1,OP,12/30/2013,,PV,Photovoltaic,1,2363,0,SUN,0,N/A
S,2019,S0360,SolFocus - Victor Valley Community College,1,OP,6/30/2010,,PV,Photovoltaic,1.25,2190,0,SUN,0,N/A
S,2019,S0558,Solverde 1,Unit 1,OP,12/20/2016,,PV,Photovoltaic,85,218853,0,SUN,0,N/A
T,2019,T0046,Sonoma #3,SOST3,OP,12/1/1983,,ST,Steam Turbine,78,350221,0,GEO,0,UNK
S,2019,S0326,Sonora Solar Facility,SGSO,OP,11/26/2014,,PV,Photovoltaic,50,126526,0,SUN,0,UNK
H,2019,H0486,South,1,OP,12/1/1979,,HY,Hydraulic Turbine (conventional),7,24950,0,WAT,0,UNK
G,2019,G0516,South Belridge Cogen Facility,1,OP,12/1/1985,,GT,Combustion (gas) Turbine,20,154927,1874760,NG,0,NG
G,2019,G0516,South Belridge Cogen Facility,2,OP,12/1/1985,,GT,Combustion (gas) Turbine,20,150299,1736150,NG,0,NG
G,2019,G0516,South Belridge Cogen Facility,3,OP,12/1/1985,,GT,Combustion (gas) Turbine,20,123169,1470020,NG,0,NG
S,2019,S9208,South Kern Solar 1 (1) (SKIC 2012 PV RFO - 1),Unit 1,OP,12/31/2016,,PV,Photovoltaic,10,20819.6,0,SUN,0,N/A
E,2019,E0110,Southeast Digester Gas Cogen Plant,1,OP,7/1/2002,,IC,"Internal Combustion Engine (diesel, piston)",2.1,2730,38555,OBG,678,NG
G,2019,G0558,Southeast Kern River Cogen,Unit 1,OP,2/1/1989,,GT,Combustion (gas) Turbine,24.05,108924,1328300,NG,0,N/A
G,2019,G0558,Southeast Kern River Cogen,Unit 2,IS,2/1/1989,,GT,Combustion (gas) Turbine,3.4,0.12,0.09,NG,0,N/A
G,2019,G0558,Southeast Kern River Cogen,Unit 3,IS,2/1/1989,,GT,Combustion (gas) Turbine,3.4,0.12,0.09,NG,0,N/A
E,2019,E0112,Southeast Resource Recovery,1,OP,7/9/1987,,ST,Steam Turbine,34.6,185832,3265480,MSW,342016,NG
S,2019,S9140,Southeast Wastwater Treatment Plant/CCSF,1,OP,1/1/2012,,PV,Photovoltaic,2,3243,0,SUN,0,N/A
S,2019,S0399,Southwestern Community College,1,OP,10/24/2014,,PV,Photovoltaic,1.14,1996,0,SUN,0,N/A
S,2019,S9151,Spansion LLC,1,OP,1/1/2012,,PV,Photovoltaic,3,4865,0,SUN,0,N/A
H,2019,H0490,Spaulding #1,1,OP,5/1/1928,,HY,Hydraulic Turbine (conventional),7,9105,0,WAT,0,UNK
H,2019,H0491,Spaulding #2,1,OP,7/1/1928,,HY,Hydraulic Turbine (conventional),4.4,5628,0,WAT,0,UNK
H,2019,H0492,Spaulding #3,572,OP,1/1/1929,,HY,Hydraulic Turbine (conventional),5.8,27510,0,WAT,0,UNK
S,2019,S0678,SPEV WEST,Unit 1,OP,1/1/2018,,PV,Photovoltaic,2,3679.2,0,SUN,0,N/A
E,2019,E0078,SPI - Burney,GEN 1,OP,10/1/1986,,ST,Steam Turbine,20,67415,1736220,WDS,0.52,NG
E,2019,E0004,SPI - Lincoln,GEN 4,OP,3/12/2004,,ST,Steam Turbine,19.2,98567,2439580,WDS,18301,NG
E,2019,E0081,SPI - Quincy,GEN 3,OP,3/5/2018,,ST,Steam Turbine,35.27,147638,2612660,WDS,12639,DFO
E,2019,E0038,SPI - Sonora - Restarted 1/1/2012 (Shut Down 9/28/2009),GEN1,OP,1/1/2012,,ST,Steam Turbine,7.5,34394,1340440,WDS,17.55,UNK
E,2019,E0301,SPI-Anderson 2,GEN2,OP,7/27/2015,,ST,Steam Turbine,30.15,160272,3110550,WDS,5551,NG
H,2019,H0356,Spicer,GEN 1,OP,2/1/1990,,HY,Hydraulic Turbine (conventional),2.75,10761,0,WAT,0,UNK
H,2019,H0356,Spicer,GEN 2,OP,2/1/1990,,HY,Hydraulic Turbine (conventional),2.75,11248,0,WAT,0,UNK
H,2019,H0356,Spicer,GEN 3,OP,2/1/1990,,HY,Hydraulic Turbine (conventional),0.5,2568,0,WAT,0,UNK
H,2019,H0493,Spring Creek,UNIT 1,OP,1/1/1964,,HY,Hydraulic Turbine (conventional),90,268930,0,WAT,0,UNK
H,2019,H0493,Spring Creek,UNIT 2,OP,3/1/1964,,HY,Hydraulic Turbine (conventional),90,105489,0,WAT,0,UNK
H,2019,H0495,Spring Gap,1,OP,9/1/1921,,HY,Hydraulic Turbine (conventional),7,34662,0,WAT,0,UNK
S,2019,S0690,Springbok 3,Unit 1,OP,7/19/2019,,PV,Photovoltaic,119.6,112586,0,SUN,0,
S,2019,S0603,Springbok Solar Farm 1,UNIT 1,OP,4/11/2016,,PV,Photovoltaic,105,289293,0,SUN,0,N/A
S,2019,S0604,Springbok Solar Farm 2,UNIT 1,OP,9/6/2016,,PV,Photovoltaic,155,407295,0,SUN,0,N/A
G,2019,G0912,Springs Generation Project,1,OP,7/17/2002,,GT,Combustion (gas) Turbine,10,208.08,2921.07,NG,0,UNK
G,2019,G0912,Springs Generation Project,2,OP,7/17/2002,,GT,Combustion (gas) Turbine,10,52.11,685.1,NG,0,UNK
G,2019,G0912,Springs Generation Project,3,OP,7/17/2002,,GT,Combustion (gas) Turbine,10,218.09,2931.09,NG,0,UNK
G,2019,G0912,Springs Generation Project,4,OP,7/17/2002,,GT,Combustion (gas) Turbine,10,213.09,2856.08,NG,0,UNK
H,2019,H0076,Springville Reservoir,1,OP,1/1/1994,,HY,Hydraulic Turbine (conventional),1,815.67,0.01,WAT,0.01,UNK
S,2019,S0675,Springville Solar,Unit 1,OP,1/1/2018,,PV,Photovoltaic,18.5,27376.2,0,SUN,0,N/A
S,2019,S0118,SPVP002 Chino Rooftop Solar,1,OP,10/1/2009,,PV,Photovoltaic,1.22,661,0,SUN,0,UNK
S,2019,S0128,SPVP003 Rialto,1,OP,3/1/2011,,PV,Photovoltaic,1.22,944,0,SUN,0,UNK
S,2019,S0158,SPVP005 Redlands,1,OP,8/1/2011,,PV,Photovoltaic,3.4,2985,0,SUN,0,UNK
S,2019,S0136,SPVP006 Ontario,1,OP,8/1/2011,,PV,Photovoltaic,2.55,2520,0,SUN,0,UNK
S,2019,S0185,SPVP007 Redlands,1,OP,12/29/2010,,PV,Photovoltaic,3.2,3231,0,SUN,0,UNK
S,2019,S0186,SPVP008 Ontario,1,OP,12/30/2010,,PV,Photovoltaic,2.85,1337,0,SUN,0,UNK
S,2019,S0187,SPVP009 Ontario,1,OP,1/10/2011,,PV,Photovoltaic,1.41,910,0,SUN,0,UNK
S,2019,S0188,SPVP010 Fontana (Etiwanda),1,OP,5/18/2011,,PV,Photovoltaic,2.25,420,0,SUN,0,UNK
S,2019,S0189,SPVP011 Redlands RDC 4,1,OP,10/10/2011,,PV,Photovoltaic,5.02,4631,0,SUN,0,UNK
S,2019,S9167,SPVP012 Ontario,1,OP,1/1/2011,,PV,Photovoltaic,0.5,240,0,SUN,0,UNK
S,2019,S0190,SPVP013 Redlands,1,OP,9/15/2011,,PV,Photovoltaic,4.93,3493,0,SUN,0,UNK
S,2019,S0191,SPVP015 Fontana (Etiwanda) includes SPVP001,1,OP,12/29/2010,,PV,Photovoltaic,4.69,2933,0,SUN,0,UNK
S,2019,S0192,SPVP016 Redlands,1,OP,5/18/2011,,PV,Photovoltaic,1.75,1468,0,SUN,0,UNK
S,2019,S0193,SPVP017 Fontana (Etiwanda),1,OP,12/14/2011,,PV,Photovoltaic,4.5,3404,0,SUN,0,UNK
S,2019,S0194,SPVP018 Fontana (Etiwanda),1,OP,5/23/2011,,PV,Photovoltaic,1.9,1491,0,SUN,0,UNK
S,2019,S0195,SPVP022 Redlands,1,OP,11/15/2010,,PV,Photovoltaic,3.09,1718,0,SUN,0,UNK
S,2019,S0196,SPVP023 Fontana (Etiwanda),1,OP,5/12/2011,,PV,Photovoltaic,3.86,3122,0,SUN,0,UNK
S,2019,S0197,SPVP026 Rialto,1,OP,8/26/2011,,PV,Photovoltaic,8.6,6185,0,SUN,0,UNK
S,2019,S0227,SPVP027 Rialto,1,OP,11/27/2012,,PV,Photovoltaic,2.62,2572,0,SUN,0,UNK
S,2019,S0198,SPVP028 San Bernardino (Vista 28),1,OP,12/20/2011,,PV,Photovoltaic,4.86,3631,0,SUN,0,UNK
S,2019,S0199,SPVP032 Ontario - Kennedy 2,1,OP,12/22/2011,,PV,Photovoltaic,1.74,1365,0,SUN,0,UNK
S,2019,S0200,SPVP033 Ontario - Kennedy 3,1,OP,12/12/2011,,PV,Photovoltaic,1.27,1385,0,SUN,0,UNK
S,2019,S0201,SPVP042 Porterville (Vestal),1,OP,12/28/2010,,PV,Photovoltaic,6.77,8169,0,SUN,0,UNK
S,2019,S0202,SPVP044 Perris (Valley),1,OP,9/14/2012,,PV,Photovoltaic,10.2,4465.05,0,SUN,0,UNK
S,2019,S0322,SPVP048 Redlands,1,OP,8/12/2014,,PV,Photovoltaic,5,6018,0,SUN,0,UNK
G,2019,G0515,SRI International Cogen Project,UNIT 1,OP,4/1/1987,,GT,Combustion (gas) Turbine,6,30018,47127,NG,0,OIL
S,2019,S0210,SS San Antonio West LLC,Unit 1,OP,6/14/2012,,PV,Photovoltaic,1.9,2826.52,0,SUN,0,UNK
H,2019,H0497,Stampede,1,OP,1/1/1988,,HY,Hydraulic Turbine (conventional),3,10280,0,WAT,0,UNK
H,2019,H0497,Stampede,2,OP,1/1/1988,,HY,Hydraulic Turbine (conventional),0.65,1955.76,0,WAT,0,UNK
H,2019,H0498,Stanislaus,Unit 583,OP,3/11/1963,,HY,Hydraulic Turbine (conventional),91,376694,0,WAT,0,UNK
E,2019,E0150,Stanislaus Resource Recovery Facility,UNIT 1,OP,1/1/1989,,ST,Steam Turbine,24,147230,2670710,MSW,0,DFO
S,2019,S0366,Staples - La Mirada,1,OP,3/19/2010,,PV,Photovoltaic,1,1523.29,0,SUN,0,N/A
S,2019,S9129,Stocker Resources/ Plains Exploration & Production Company,1,OP,1/1/2012,,PV,Photovoltaic,1.4,2311,0,SUN,0,N/A
S,2019,S9150,Stockton Delta Water Supply Project,1,OP,1/1/2012,,PV,Photovoltaic,3,4865,0,SUN,0,N/A
H,2019,H0500,Stony Gorge,1,OP,4/1/1986,,HY,Hydraulic Turbine (conventional),2.5,7168.5,0.01,WAT,0.01,UNK
H,2019,H0500,Stony Gorge,2,OP,4/1/1986,,HY,Hydraulic Turbine (conventional),2.5,7168.5,0.01,WAT,0.01,UNK
S,2019,S0405,Strata Roof 1,Unit 1,OP,5/15/2013,,PV,Photovoltaic,1,1536,0.01,SUN,0.01,UNK
S,2019,S0139,Stroud Solar Station,Unit 1,OP,10/26/2011,,PV,Photovoltaic,20,33510,0,SUN,0,UNK
H,2019,H0503,Success Power Project,SPP1,SB,2/1/1991,,HY,Hydraulic Turbine (conventional),1.4,3638,0,WAT,0,UNK
T,2019,T0061,Sulphur Springs #14,SSST14,OP,1/1/1980,,ST,Steam Turbine,117.5,456099,0,GEO,0,UNK
S,2019,S9251,Summer North Solar 6.5,Unit 1,OP,12/19/2014,,PV,Photovoltaic,6.5,14346,0,SUN,0,UNK
S,2019,S0559,Summer Solar,Unit 1,OP,7/25/2016,,PV,Photovoltaic,25.86,54614,0,SUN,0,N/A
S,2019,S9247,Summer Solar A2 LLC,Unit 1,OP,6/26/2014,,PV,Photovoltaic,1.5,3717,0,SUN,0,UNK
S,2019,S9248,Summer Solar B2 LLC,Unit 1,OP,6/26/2014,,PV,Photovoltaic,1.5,3725,0,SUN,0,UNK
S,2019,S9249,Summer Solar C2 LLC,Unit 1,OP,6/26/2014,,PV,Photovoltaic,1.5,3474,0,SUN,0,UNK
S,2019,S9250,Summer Solar D2 LLC,Unit 1,OP,6/26/2014,,PV,Photovoltaic,1,2241,0,SUN,0,UNK
S,2019,S9252,Summer Solar F2 LLC,Unit 1,OP,12/31/2014,,PV,Photovoltaic,1.5,2628,0,SUN,0,N/A
S,2019,S9253,Summer Solar G2 LLC,Unit 1,OP,12/31/2014,,PV,Photovoltaic,1.5,2628,0,SUN,0,N/A
S,2019,S9254,Summer Solar H2 LLC,Unit 1,OP,12/31/2014,,PV,Photovoltaic,1.5,2628,0,SUN,0,N/A
S,2019,S0654,Summer Wheat,Unit 1,OP,12/10/2018,,PV,Photovoltaic,18.5,38908,0,SUN,0,N/A
S,2019,S0127,Sun City,1,OP,12/31/2010,,PV,Photovoltaic,20,30644,0,SUN,0,UNK
S,2019,S0437,Sun Harvest Solar NDP1,Unit 1,OP,5/1/2015,,PV,Photovoltaic,1.5,3249.35,0,SUN,0,N/A
S,2019,S0449,SunE - Dupont Ontario,Unit 1,OP,3/23/2016,,PV,Photovoltaic,1,1718.56,0,SUN,0,N/A
S,2019,S0453,SunE - E Philadelphia Ontario,Unit 1,OP,10/16/2015,,PV,Photovoltaic,1.3,2277,0,SUN,0,N/A
S,2019,S0454,SunE - Jurupa Fontana,Unit 1,OP,10/16/2015,,PV,Photovoltaic,1.19,2084,0,SUN,0,N/A
S,2019,S0448,SunE - Mira Loma,Unit 1,OP,10/16/2015,,PV,Photovoltaic,0.5,876,0,SUN,0,N/A
S,2019,S0450,SunE - Oxnard,Unit 1,OP,10/16/2015,,PV,Photovoltaic,2.7,4730,0,SUN,0,N/A
S,2019,S0452,SunE - Redlands,Unit 1,OP,10/16/2015,,PV,Photovoltaic,1.83,3206,0,SUN,0,N/A
S,2019,S0447,SunE - Rochester,Unit 1,OP,9/6/2016,,PV,Photovoltaic,1,1570.47,0,SUN,0,N/A
S,2019,S0451,SunE - San Bernardino,Unit 1,OP,10/16/2015,,PV,Photovoltaic,1.9,3329,0,SUN,0,N/A
S,2019,S0455,SunE - Torrance,Unit 1,OP,10/16/2015,,PV,Photovoltaic,0.98,1720,0,SUN,0,N/A
S,2019,S0168,SunEdison Hesperia Solar PV,1,OP,8/4/2014,,PV,Photovoltaic,1.5,3039.57,0,SUN,0,UNK
E,2019,E0181,Sunnyvale Water Pollution Control Plant,S-14,OP,7/1/1997,,IC,"Internal Combustion Engine (diesel, piston)",0.8,5171,39432,OBG,24670,NG
E,2019,E0181,Sunnyvale Water Pollution Control Plant,S-15,OP,7/1/1997,,IC,"Internal Combustion Engine (diesel, piston)",0.8,5148,38662,OBG,24189,NG
S,2019,S0590,Sunray 2 (formerly SEGS I),W466,OP,5/31/2017,,PV,Photovoltaic,20,59241,0,SUN,0,N/A
S,2019,S0591,Sunray 3 (formerly SEGS II),W465,OP,6/12/2017,,PV,Photovoltaic,13.8,38159,0,SUN,0,N/A
G,2019,G0784,Sunrise Power,ST,OP,5/1/2003,,CA,Combined Cycle - Steam Turbine portion,237.6,904666,1256210,NG,0,N/A
G,2019,G0784,Sunrise Power,X718,OP,5/1/2003,,CT,Combined Cycle - Combustion Turbine portion,167.2,645892,7294110,NG,0,UNK
G,2019,G0784,Sunrise Power,X719,OP,5/1/2003,,CT,Combined Cycle - Combustion Turbine portion,167.2,638056,6962250,NG,0,UNK
S,2019,S0123,Sunset Reservoir North Basin Solar,1,OP,11/1/2010,,PV,Photovoltaic,4.5,6572,0,SUN,0,UNK
E,2019,E0258,Sunshine Gas Producers Renewable Energy Project,1,OP,9/1/2014,,GT,Combustion (gas) Turbine,4.6,30010,370812,LFG,0,UNK
E,2019,E0258,Sunshine Gas Producers Renewable Energy Project,2,OP,9/1/2014,,GT,Combustion (gas) Turbine,4.6,30310,374582,LFG,0,UNK
E,2019,E0258,Sunshine Gas Producers Renewable Energy Project,3,OP,9/1/2014,,GT,Combustion (gas) Turbine,4.6,29510,364530,LFG,0,UNK
E,2019,E0258,Sunshine Gas Producers Renewable Energy Project,4,OP,9/1/2014,,GT,Combustion (gas) Turbine,4.6,26814,331371,LFG,0,UNK
E,2019,E0258,Sunshine Gas Producers Renewable Energy Project,5,OP,9/1/2014,,GT,Combustion (gas) Turbine,4.6,31333,387478,LFG,0,UNK
W,2019,W0405,Superior Farms,WPRS 1,OP,12/1/2012,,WT,Wind Turbine,1,1484.35,0,WND,0,N/A
S,2019,S9108,Superior Packing Co.,1,OP,1/1/2012,,PV,Photovoltaic,1.1,1802,0,SUN,0,N/A
G,2019,G0779,Sutter Energy Center,ST1CT1,OP,7/1/2001,,CT,Combined Cycle - Combustion Turbine portion,182.4,421245,4813300,NG,0,UNK
G,2019,G0779,Sutter Energy Center,ST1CT2,OP,7/1/2001,,CT,Combined Cycle - Combustion Turbine portion,182.4,12212.1,135189,NG,0,UNK
G,2019,G0779,Sutter Energy Center,ST1ST1,OP,7/1/2001,,CA,Combined Cycle - Steam Turbine portion,187,219616,57081,NG,0,UNK
G,2019,G0590,Sycamore Cogeneration Co,UNIT 1,OP,11/25/1987,,GT,Combustion (gas) Turbine,75,581152,7050410,NG,0,UNK
G,2019,G0590,Sycamore Cogeneration Co,UNIT 2,OP,11/25/1987,,GT,Combustion (gas) Turbine,75,24635,293855,NG,0,UNK
G,2019,G0590,Sycamore Cogeneration Co,UNIT 3,OP,11/27/1987,,GT,Combustion (gas) Turbine,75,19932,236412,NG,0,UNK
G,2019,G0590,Sycamore Cogeneration Co,UNIT 4,OP,12/12/1987,,GT,Combustion (gas) Turbine,75,19909,235689,NG,0,UNK
E,2019,E0094,Sycamore Landfill San Diego,Unit 1,OP,5/13/2011,,GT,Combustion (gas) Turbine,1.2,7709,145024,LFG,0,UNK
E,2019,E0094,Sycamore Landfill San Diego,Unit 2,OP,5/13/2011,,GT,Combustion (gas) Turbine,1.2,7709,145024,LFG,0,UNK
E,2019,E0094,Sycamore Landfill San Diego,Unit 3,OP,3/1/2004,,GT,Combustion (gas) Turbine,3,7709,145024,LFG,0,UNK
S,2019,S0239,TA High Desert Antelope Power Plant,1,OP,3/25/2013,,PV,Photovoltaic,20,49821,0,SUN,0,UNK
G,2019,G0107,Taft 26C Cogeneration Plant,TG1,OP,7/1/1982,,GT,Combustion (gas) Turbine,2.5,20554,438531,NG,0,N/A
G,2019,G0107,Taft 26C Cogeneration Plant,TG2,OP,7/1/1982,,GT,Combustion (gas) Turbine,2.5,20275,442379,NG,0,N/A
G,2019,G0107,Taft 26C Cogeneration Plant,TG3,OP,7/1/1982,,GT,Combustion (gas) Turbine,2.5,18031,408778,NG,0,N/A
G,2019,G0107,Taft 26C Cogeneration Plant,TG4,OP,7/1/1982,,GT,Combustion (gas) Turbine,2.5,20456,481799,NG,0,N/A
S,2019,S0416,Tahquitz High School,1,OP,9/1/2012,,PV,Photovoltaic,1,1598,0,SUN,0,UNK
W,2019,W0457,Taylor Farms,WPRS 1,OP,12/31/1989,,WT,Wind Turbine,1,3971.53,0,WND,0,N/A
G,2019,G0621,Techni-Cast,1,OP,4/30/2013,,IC,"Internal Combustion Engine (diesel, piston)",1.42,6165,68125.6,NG,0,UNK
S,2019,S9209,Tehachapi (Oswell B),Unit 1,OP,12/31/2014,,PV,Photovoltaic,1.5,2628,0,SUN,0,N/A
W,2019,W0395,Teichert Vernalis,WPRS 1,OP,10/1/2010,,WT,Wind Turbine,1.5,2006.12,0,WND,0,N/A
S,2019,S0631,Temecula Valley USD Temecula Valley HS,9255391-CA,OP,7/7/2017,,PV,Photovoltaic,1.11,855,0,SUN,0,N/A
H,2019,H0509,Temescal,1,OP,4/1/1983,,HY,Hydraulic Turbine (conventional),2.85,1691,0.01,WAT,0.01,UNK
S,2019,S0133,Temescal Canyon RV LLC,1,OP,5/17/2011,,PV,Photovoltaic,1.5,1993.8,0,SUN,0,UNK
S,2019,S0444,Tequesquite Landfill Solar PV Project,Unit 1,OP,9/9/2015,,PV,Photovoltaic,7.5,14487,0,SUN,0,N/A
H,2019,H0262,Terminus Hydroelectric Project,1,OP,3/16/1990,,HY,Hydraulic Turbine (conventional),20,66652,0,WAT,0,UNK
G,2019,G9786,Termoelectrica de Mexicali (TDM Mexicali Mexico),GT-1,OP,5/1/2003,,CT,Combined Cycle - Combustion Turbine portion,185.3,1059940,13048400,NG,0,UNK
G,2019,G9786,Termoelectrica de Mexicali (TDM Mexicali Mexico),GT-2,OP,5/1/2003,,CT,Combined Cycle - Combustion Turbine portion,185.3,1132800,13941000,NG,0,UNK
G,2019,G9786,Termoelectrica de Mexicali (TDM Mexicali Mexico),ST,OP,5/1/2003,,CA,Combined Cycle - Steam Turbine portion,310.25,1527130,0,NG,0,UNK
S,2019,S0433,Terra Francesco,TF,OP,3/1/2015,,PV,Photovoltaic,1.5,2868,0,SUN,0,UNK
W,2019,W0306,Terra-Gen 251 Wind (Zond Monolith X),WPRS 1,OP,6/10/1987,,WT,Wind Turbine,15.83,17616.2,0,WND,0,N/A
W,2019,W0270,Terra-Gen Mojave Windfarms (TPC Wind Farms - Tehachapi Power Purchase Trust),WPRS 1,OP,9/1/1986,,WT,Wind Turbine,28.28,52247.6,0,WND,0,N/A
W,2019,W0449,Terra-Gen VG Wind,WPRS 1,OP,1/1/1982,,WT,Wind Turbine,6.66,11378.3,0,WND,0,N/A
S,2019,S0302,Terzian,1,OP,5/1/2014,,PV,Photovoltaic,1.25,2231.25,0,SUN,0,UNK
S,2019,S9020,The Gap Inc,1,OP,1/1/2012,,PV,Photovoltaic,1,1622,0,SUN,0,N/A
G,2019,G0468,The Procter & Gamble Paper Products Co.,1,OP,3/1/1982,,GT,Combustion (gas) Turbine,19.88,184518,2002560,NG,0,UNK
G,2019,G0468,The Procter & Gamble Paper Products Co.,2,OP,12/1/1989,,GT,Combustion (gas) Turbine,49.9,351665,3302190,NG,0,UNK
H,2019,H0510,Thermalito (Unit 1 HY Unit 2-3-4 Pumping-Generating),1,IS,11/1/1968,,HY,Hydraulic Turbine (conventional),32.6,0.12,0,WAT,0,UNK
H,2019,H0510,Thermalito (Unit 1 HY Unit 2-3-4 Pumping-Generating),2,IS,7/1/1968,,HY,Hydraulic Turbine (conventional),27.5,0.12,0,WAT,0,UNK
H,2019,H0510,Thermalito (Unit 1 HY Unit 2-3-4 Pumping-Generating),3,IS,7/1/1968,,HY,Hydraulic Turbine (conventional),27.5,0.12,0,WAT,0,UNK
H,2019,H0510,Thermalito (Unit 1 HY Unit 2-3-4 Pumping-Generating),4,IS,2/1/1968,,HY,Hydraulic Turbine (conventional),27.5,0.12,0,WAT,0,UNK
H,2019,H0511,Thermalito Diversion Dam,TD1,OP,7/1/1987,,HY,Hydraulic Turbine (conventional),2.97,16182,0,WAT,0,UNK
H,2019,H0512,Three Forks Water Power Project,Unit 1,OP,12/28/1984,,HY,Hydraulic Turbine (conventional),1.3,7703,0,WAT,0,UNK
G,2019,G0925,THUMS,LM-600,OP,12/1/2002,,GT,Combustion (gas) Turbine,47.8,307956,3212010,NG,0,UNK
H,2019,H0516,Tiger Creek,Unit 584,OP,8/1/1931,,HY,Hydraulic Turbine (conventional),30,125992,0,WAT,0,UNK
H,2019,H0516,Tiger Creek,Unit 585,OP,8/1/1931,,HY,Hydraulic Turbine (conventional),30,126408,0,WAT,0,UNK
H,2019,H0518,Toadtown,1,OP,4/1/1986,,HY,Hydraulic Turbine (conventional),1.3,4322,0,WAT,0,UNK
E,2019,E0256,Toland Road Landfill (Ventura),1,OP,7/1/2009,,GT,Combustion (gas) Turbine,2.25,143,6378,LFG,0,UNK
S,2019,S9022,Tony's Fine Foods,1,OP,1/1/2012,,PV,Photovoltaic,1,1622,0,SUN,0,N/A
S,2019,S0245,Topaz Solar Farms LLC,Topaz 1,OP,9/1/2013,,PV,Photovoltaic,550,1255720,0,SUN,0,UNK
S,2019,S9282,Toro Power 1 LLC,Unit 1,OP,12/31/2014,,PV,Photovoltaic,1.5,2628,0,SUN,0,N/A
S,2019,S9284,Toro Power 2 LLC,Unit 1,OP,12/31/2014,,PV,Photovoltaic,1,1752,0,SUN,0,N/A
G,2019,G0363,Torrance Refinery,EXP1,OP,9/1/1983,,OT,Other (Explain in Notes),7.5,2988,0,NG,0,OTH
G,2019,G0363,Torrance Refinery,GTG1,OP,11/1/1988,,GT,Combustion (gas) Turbine,22.48,111512,2170700,NG,0,NG
G,2019,G0363,Torrance Refinery,STG1,OP,11/1/1988,,ST,Steam Turbine,19.3,66552,0,NG,0,OTH
E,2019,E0212,Total Energy Facilities,GEN 1,OP,1/1/1986,,CT,Combined Cycle - Combustion Turbine portion,9.9,42902,548269,OBG,3037,NG
E,2019,E0212,Total Energy Facilities,GEN 2,OP,2/1/2001,,CT,Combined Cycle - Combustion Turbine portion,9.9,38461,484141,OBG,2016.01,NG
E,2019,E0212,Total Energy Facilities,GEN 3,OP,12/1/2000,,CT,Combined Cycle - Combustion Turbine portion,9.9,47812,594431,OBG,3801,NG
E,2019,E0212,Total Energy Facilities,GEN 4-repower,OP,3/30/2013,,CA,Combined Cycle - Steam Turbine portion,8.7,29662,0,OBG,0,NG
